Latitude,Longitude,ZoneType,Hour,Noise_dB,TrafficIndex,PM2.5
28.592584210526315,77.22557894736842,MainRoad,16,67.59,0.415,53.9
28.592584210526315,77.22557894736842,MainRoad,17,85.19,0.781,71.8
28.592584210526315,77.22557894736842,MainRoad,18,85.23,0.725,72.9
28.592584210526315,77.22557894736842,MainRoad,19,89.55,0.767,82.4
28.592584210526315,77.22557894736842,MainRoad,20,100.0,0.925,79.6
28.592584210526315,77.22557894736842,MainRoad,21,79.0,0.669,65.5
28.592584210526315,77.22557894736842,MainRoad,22,64.77,0.519,44.5
28.592584210526315,77.22557894736842,MainRoad,23,84.59,0.734,73.4
28.592584210526315,77.23031578947369,Residential,0,46.78,0.0,34.5
28.592584210526315,77.23031578947369,Residential,1,51.74,0.236,51.3
28.592584210526315,77.23031578947369,Residential,2,53.71,0.276,62.5
28.592584210526315,77.23031578947369,Residential,3,50.52,0.193,39.5
28.592584210526315,77.23031578947369,Residential,4,44.76,0.147,35.1
28.592584210526315,77.23031578947369,Residential,5,47.82,0.158,37.8
28.592584210526315,77.23031578947369,Residential,6,53.34,0.28,44.2
28.592584210526315,77.23031578947369,Residential,7,59.7,0.249,81.7
28.592584210526315,77.23031578947369,Residential,8,63.11,0.394,44.5
28.592584210526315,77.23031578947369,Residential,9,55.78,0.202,20.0
28.592584210526315,77.23031578947369,Residential,10,42.01,0.039,20.0
28.592584210526315,77.23031578947369,Residential,11,66.4,0.472,49.3
28.592584210526315,77.23031578947369,Residential,12,47.71,0.134,27.7
28.592584210526315,77.23031578947369,Residential,13,59.79,0.351,37.1
28.592584210526315,77.23031578947369,Residential,14,56.82,0.196,61.5
28.592584210526315,77.23031578947369,Residential,15,45.2,0.104,31.5
28.592584210526315,77.23031578947369,Residential,16,48.74,0.226,50.6
28.592584210526315,77.23031578947369,Residential,17,50.35,0.131,44.1
28.592584210526315,77.23031578947369,Residential,18,55.12,0.226,62.2
28.592584210526315,77.23031578947369,Residential,19,56.46,0.247,30.9
28.592584210526315,77.23031578947369,Residential,20,58.02,0.376,48.4
28.592584210526315,77.23031578947369,Residential,21,57.39,0.253,46.6
28.592584210526315,77.23031578947369,Residential,22,39.92,0.0,30.3
28.592584210526315,77.23031578947369,Residential,23,58.18,0.324,28.9
28.592584210526315,77.23505263157895,Industrial,0,69.6,0.479,45.6
28.592584210526315,77.23505263157895,Industrial,1,74.82,0.602,63.4
28.592584210526315,77.23505263157895,Industrial,2,58.9,0.371,45.6
28.592584210526315,77.23505263157895,Industrial,3,61.6,0.328,44.1
28.592584210526315,77.23505263157895,Industrial,4,60.08,0.319,35.8
28.592584210526315,77.23505263157895,Industrial,5,66.09,0.435,43.5
28.592584210526315,77.23505263157895,Industrial,6,81.77,0.691,60.3
28.592584210526315,77.23505263157895,Industrial,7,76.71,0.617,64.3
28.592584210526315,77.23505263157895,Industrial,8,72.28,0.543,59.5
28.592584210526315,77.23505263157895,Industrial,9,92.64,0.92,64.8
28.592584210526315,77.23505263157895,Industrial,10,79.99,0.701,54.7
28.592584210526315,77.23505263157895,Industrial,11,80.32,0.603,80.4
28.592584210526315,77.23505263157895,Industrial,12,87.64,0.826,74.3
28.592584210526315,77.23505263157895,Industrial,13,75.07,0.587,72.9
28.592584210526315,77.23505263157895,Industrial,14,62.52,0.444,49.1
28.592584210526315,77.23505263157895,Industrial,15,72.69,0.663,60.8
28.592584210526315,77.23505263157895,Industrial,16,88.33,0.875,77.1
28.592584210526315,77.23505263157895,Industrial,17,68.34,0.466,55.9
28.592584210526315,77.23505263157895,Industrial,18,93.77,0.945,55.5
28.592584210526315,77.23505263157895,Industrial,19,73.85,0.559,66.9
28.592584210526315,77.23505263157895,Industrial,20,83.24,0.631,65.2
28.592584210526315,77.23505263157895,Industrial,21,60.26,0.372,48.4
28.592584210526315,77.23505263157895,Industrial,22,82.33,0.705,68.9
28.592584210526315,77.23505263157895,Industrial,23,71.83,0.513,51.8
28.592584210526315,77.23978947368421,Residential,0,49.53,0.266,43.2
28.592584210526315,77.23978947368421,Residential,1,48.1,0.126,20.2
28.592584210526315,77.23978947368421,Residential,2,42.23,0.11,44.8
28.592584210526315,77.23978947368421,Residential,3,55.63,0.251,39.1
28.592584210526315,77.23978947368421,Residential,4,53.38,0.195,42.1
28.592584210526315,77.23978947368421,Residential,5,57.9,0.311,45.1
28.592584210526315,77.23978947368421,Residential,6,71.1,0.527,49.8
28.592584210526315,77.23978947368421,Residential,7,57.61,0.344,31.7
28.592584210526315,77.23978947368421,Residential,8,51.06,0.236,45.2
28.592584210526315,77.23978947368421,Residential,9,60.93,0.348,68.5
28.592584210526315,77.23978947368421,Residential,10,53.67,0.133,47.4
28.592584210526315,77.23978947368421,Residential,11,63.85,0.384,42.2
28.592584210526315,77.23978947368421,Residential,12,53.37,0.178,34.5
28.592584210526315,77.23978947368421,Residential,13,49.76,0.181,43.8
28.592584210526315,77.23978947368421,Residential,14,51.8,0.172,30.5
28.592584210526315,77.23978947368421,Residential,15,56.73,0.24,37.7
28.592584210526315,77.23978947368421,Residential,16,55.25,0.337,40.5
28.592584210526315,77.23978947368421,Residential,17,59.62,0.351,44.2
28.592584210526315,77.23978947368421,Residential,18,55.19,0.24,63.0
28.592584210526315,77.23978947368421,Residential,19,52.33,0.261,50.0
28.592584210526315,77.23978947368421,Residential,20,58.4,0.308,45.1
28.592584210526315,77.23978947368421,Residential,21,51.44,0.255,25.3
28.592584210526315,77.23978947368421,Residential,22,60.98,0.434,51.6
28.592584210526315,77.23978947368421,Residential,23,49.14,0.129,35.8
28.592584210526315,77.24452631578947,Market,0,72.54,0.439,50.6
28.592584210526315,77.24452631578947,Market,1,65.63,0.441,47.5
28.592584210526315,77.24452631578947,Market,2,57.54,0.317,43.1
28.592584210526315,77.24452631578947,Market,3,57.94,0.238,45.7
28.592584210526315,77.24452631578947,Market,4,53.99,0.188,37.0
28.592584210526315,77.24452631578947,Market,5,58.35,0.287,45.4
28.592584210526315,77.24452631578947,Market,6,75.94,0.617,53.3
28.592584210526315,77.24452631578947,Market,7,78.23,0.629,40.3
28.592584210526315,77.24452631578947,Market,8,76.52,0.59,70.4
28.592584210526315,77.24452631578947,Market,9,79.24,0.603,49.3
28.592584210526315,77.24452631578947,Market,10,68.17,0.417,45.8
28.592584210526315,77.24452631578947,Market,11,89.3,0.867,73.0
28.592584210526315,77.24452631578947,Market,12,72.53,0.582,53.8
28.592584210526315,77.24452631578947,Market,13,63.43,0.364,49.5
28.592584210526315,77.24452631578947,Market,14,70.28,0.547,63.2
28.592584210526315,77.24452631578947,Market,15,69.19,0.495,53.7
28.592584210526315,77.24452631578947,Market,16,74.05,0.628,52.1
28.592584210526315,77.24452631578947,Market,17,77.6,0.595,57.3
28.592584210526315,77.24452631578947,Market,18,82.69,0.668,53.3
28.592584210526315,77.24452631578947,Market,19,77.16,0.545,61.7
28.592584210526315,77.24452631578947,Market,20,83.05,0.735,65.5
28.592584210526315,77.24452631578947,Market,21,63.73,0.425,55.6
28.592584210526315,77.24452631578947,Market,22,71.93,0.477,61.4
28.592584210526315,77.24452631578947,Market,23,59.77,0.353,56.9
28.592584210526315,77.24926315789475,Residential,0,50.71,0.124,53.9
28.592584210526315,77.24926315789475,Residential,1,51.05,0.222,45.1
28.592584210526315,77.24926315789475,Residential,2,59.66,0.389,50.2
28.592584210526315,77.24926315789475,Residential,3,51.79,0.198,44.4
28.592584210526315,77.24926315789475,Residential,4,56.42,0.309,44.3
28.592584210526315,77.24926315789475,Residential,5,51.86,0.302,34.7
28.592584210526315,77.24926315789475,Residential,6,54.13,0.186,49.9
28.592584210526315,77.24926315789475,Residential,7,58.04,0.344,38.8
28.592584210526315,77.24926315789475,Residential,8,60.8,0.37,64.0
28.592584210526315,77.24926315789475,Residential,9,55.5,0.346,41.3
28.592584210526315,77.24926315789475,Residential,10,61.04,0.385,25.0
28.592584210526315,77.24926315789475,Residential,11,51.59,0.196,26.3
28.592584210526315,77.24926315789475,Residential,12,53.62,0.282,29.9
28.592584210526315,77.24926315789475,Residential,13,54.94,0.249,47.8
28.592584210526315,77.24926315789475,Residential,14,66.87,0.453,67.7
28.592584210526315,77.24926315789475,Residential,15,50.47,0.117,47.0
28.592584210526315,77.24926315789475,Residential,16,61.28,0.249,39.7
28.592584210526315,77.24926315789475,Residential,17,47.34,0.103,37.8
28.592584210526315,77.24926315789475,Residential,18,63.85,0.443,65.5
28.592584210526315,77.24926315789475,Residential,19,57.32,0.253,32.1
28.592584210526315,77.24926315789475,Residential,20,52.05,0.239,28.8
28.592584210526315,77.24926315789475,Residential,21,47.43,0.193,55.9
28.592584210526315,77.24926315789475,Residential,22,53.21,0.166,20.0
28.592584210526315,77.24926315789475,Residential,23,58.21,0.294,68.4
28.592584210526315,77.254,Residential,0,56.95,0.281,39.1
28.592584210526315,77.254,Residential,1,64.27,0.367,47.5
28.592584210526315,77.254,Residential,2,58.05,0.38,48.3
28.592584210526315,77.254,Residential,3,52.35,0.194,26.8
28.592584210526315,77.254,Residential,4,47.56,0.167,20.0
28.592584210526315,77.254,Residential,5,57.08,0.283,47.8
28.592584210526315,77.254,Residential,6,55.25,0.239,40.2
28.592584210526315,77.254,Residential,7,52.4,0.236,32.2
28.592584210526315,77.254,Residential,8,56.04,0.234,47.3
28.592584210526315,77.254,Residential,9,50.55,0.188,35.2
28.592584210526315,77.254,Residential,10,55.74,0.323,62.7
28.592584210526315,77.254,Residential,11,67.21,0.369,59.4
28.592584210526315,77.254,Residential,12,60.87,0.269,44.4
28.592584210526315,77.254,Residential,13,57.43,0.195,38.6
28.592584210526315,77.254,Residential,14,47.6,0.164,47.9
28.592584210526315,77.254,Residential,15,56.33,0.223,36.6
28.592584210526315,77.254,Residential,16,55.29,0.272,26.1
28.592584210526315,77.254,Residential,17,55.6,0.232,46.8
28.592584210526315,77.254,Residential,18,55.76,0.244,45.4
28.592584210526315,77.254,Residential,19,64.32,0.464,50.7
28.592584210526315,77.254,Residential,20,63.2,0.338,42.5
28.592584210526315,77.254,Residential,21,46.43,0.111,46.1
28.592584210526315,77.254,Residential,22,54.64,0.24,43.7
28.592584210526315,77.254,Residential,23,51.31,0.184,40.9
28.597321052631578,77.164,Industrial,0,71.31,0.5,43.8
28.597321052631578,77.164,Industrial,1,75.02,0.547,66.9
28.597321052631578,77.164,Industrial,2,64.77,0.495,65.4
28.597321052631578,77.164,Industrial,3,68.35,0.51,52.2
28.597321052631578,77.164,Industrial,4,68.03,0.501,56.5
28.597321052631578,77.164,Industrial,5,64.19,0.267,61.4
28.597321052631578,77.164,Industrial,6,82.59,0.64,77.2
28.597321052631578,77.164,Industrial,7,87.45,0.747,83.5
28.597321052631578,77.164,Industrial,8,73.72,0.471,63.5
28.597321052631578,77.164,Industrial,9,76.94,0.587,69.2
28.597321052631578,77.164,Industrial,10,80.09,0.597,63.9
28.597321052631578,77.164,Industrial,11,76.3,0.531,56.4
28.597321052631578,77.164,Industrial,12,67.53,0.397,53.5
28.597321052631578,77.164,Industrial,13,60.42,0.391,44.9
28.597321052631578,77.164,Industrial,14,79.07,0.62,66.5
28.597321052631578,77.164,Industrial,15,79.5,0.636,61.9
28.597321052631578,77.164,Industrial,16,82.17,0.659,65.2
28.597321052631578,77.164,Industrial,17,71.04,0.495,68.6
28.597321052631578,77.164,Industrial,18,72.52,0.539,65.3
28.597321052631578,77.164,Industrial,19,70.58,0.509,50.1
28.597321052631578,77.164,Industrial,20,70.61,0.438,75.9
28.597321052631578,77.164,Industrial,21,67.73,0.566,49.4
28.597321052631578,77.164,Industrial,22,54.44,0.191,37.9
28.597321052631578,77.164,Industrial,23,67.34,0.532,51.3
28.597321052631578,77.16873684210526,Residential,0,49.91,0.147,52.3
28.597321052631578,77.16873684210526,Residential,1,41.87,0.078,43.2
28.597321052631578,77.16873684210526,Residential,2,51.1,0.148,60.9
28.597321052631578,77.16873684210526,Residential,3,49.44,0.195,55.0
28.597321052631578,77.16873684210526,Residential,4,47.25,0.089,30.2
28.597321052631578,77.16873684210526,Residential,5,41.23,0.103,29.6
28.597321052631578,77.16873684210526,Residential,6,56.32,0.315,62.2
28.597321052631578,77.16873684210526,Residential,7,51.17,0.145,45.8
28.597321052631578,77.16873684210526,Residential,8,45.84,0.102,62.3
28.597321052631578,77.16873684210526,Residential,9,62.6,0.341,59.7
28.597321052631578,77.16873684210526,Residential,10,60.48,0.312,43.8
28.597321052631578,77.16873684210526,Residential,11,51.36,0.242,33.8
28.597321052631578,77.16873684210526,Residential,12,57.23,0.323,51.7
28.597321052631578,77.16873684210526,Residential,13,59.01,0.177,43.9
28.597321052631578,77.16873684210526,Residential,14,67.21,0.442,74.0
28.597321052631578,77.16873684210526,Residential,15,60.73,0.272,47.1
28.597321052631578,77.16873684210526,Residential,16,55.96,0.231,59.4
28.597321052631578,77.16873684210526,Residential,17,64.45,0.485,43.4
28.597321052631578,77.16873684210526,Residential,18,61.8,0.334,41.6
28.597321052631578,77.16873684210526,Residential,19,56.8,0.253,50.2
28.597321052631578,77.16873684210526,Residential,20,61.05,0.272,38.5
28.597321052631578,77.16873684210526,Residential,21,56.96,0.313,46.4
28.597321052631578,77.16873684210526,Residential,22,54.93,0.26,49.5
28.597321052631578,77.16873684210526,Residential,23,54.72,0.231,48.6
28.597321052631578,77.17347368421053,Market,0,52.42,0.174,33.3
28.597321052631578,77.17347368421053,Market,1,64.36,0.393,40.1
28.597321052631578,77.17347368421053,Market,2,66.37,0.431,42.8
28.597321052631578,77.17347368421053,Market,3,59.64,0.298,52.5
28.597321052631578,77.17347368421053,Market,4,52.07,0.155,29.5
28.597321052631578,77.17347368421053,Market,5,65.65,0.406,45.1
28.597321052631578,77.17347368421053,Market,6,79.91,0.673,66.2
28.597321052631578,77.17347368421053,Market,7,74.04,0.565,94.1
28.597321052631578,77.17347368421053,Market,8,86.34,0.844,64.5
28.597321052631578,77.17347368421053,Market,9,77.89,0.652,65.7
28.597321052631578,77.17347368421053,Market,10,70.24,0.386,39.3
28.597321052631578,77.17347368421053,Market,11,69.37,0.596,50.2
28.597321052631578,77.17347368421053,Market,12,74.88,0.606,61.2
28.597321052631578,77.17347368421053,Market,13,71.71,0.538,53.3
28.597321052631578,77.17347368421053,Market,14,77.57,0.566,67.7
28.597321052631578,77.17347368421053,Market,15,78.67,0.701,68.4
28.597321052631578,77.17347368421053,Market,16,77.26,0.634,66.0
28.597321052631578,77.17347368421053,Market,17,82.9,0.696,72.6
28.597321052631578,77.17347368421053,Market,18,79.19,0.64,68.1
28.597321052631578,77.17347368421053,Market,19,82.76,0.689,76.6
28.597321052631578,77.17347368421053,Market,20,67.87,0.439,64.8
28.597321052631578,77.17347368421053,Market,21,75.71,0.62,81.8
28.597321052631578,77.17347368421053,Market,22,61.13,0.329,78.6
28.597321052631578,77.17347368421053,Market,23,56.87,0.384,30.8
28.597321052631578,77.1782105263158,Residential,0,55.45,0.232,37.3
28.597321052631578,77.1782105263158,Residential,1,53.16,0.258,41.4
28.597321052631578,77.1782105263158,Residential,2,49.39,0.185,54.1
28.597321052631578,77.1782105263158,Residential,3,52.7,0.141,42.3
28.597321052631578,77.1782105263158,Residential,4,53.36,0.214,45.0
28.597321052631578,77.1782105263158,Residential,5,50.31,0.223,42.6
28.597321052631578,77.1782105263158,Residential,6,62.67,0.429,53.2
28.597321052631578,77.1782105263158,Residential,7,60.2,0.36,45.1
28.597321052631578,77.1782105263158,Residential,8,60.45,0.386,48.2
28.597321052631578,77.1782105263158,Residential,9,63.95,0.362,55.7
28.597321052631578,77.1782105263158,Residential,10,48.64,0.219,40.5
28.597321052631578,77.1782105263158,Residential,11,52.58,0.291,52.0
28.597321052631578,77.1782105263158,Residential,12,48.8,0.153,58.9
28.597321052631578,77.1782105263158,Residential,13,56.49,0.171,39.3
28.597321052631578,77.1782105263158,Residential,14,59.03,0.229,41.9
28.597321052631578,77.1782105263158,Residential,15,64.58,0.432,47.9
28.597321052631578,77.1782105263158,Residential,16,57.09,0.373,54.0
28.597321052631578,77.1782105263158,Residential,17,60.01,0.367,41.8
28.597321052631578,77.1782105263158,Residential,18,54.74,0.218,30.0
28.597321052631578,77.1782105263158,Residential,19,58.44,0.337,36.4
28.597321052631578,77.1782105263158,Residential,20,67.19,0.394,63.5
28.597321052631578,77.1782105263158,Residential,21,48.67,0.079,28.7
28.597321052631578,77.1782105263158,Residential,22,53.27,0.163,32.4
28.597321052631578,77.1782105263158,Residential,23,56.94,0.242,49.1
28.597321052631578,77.18294736842105,Residential,0,46.08,0.106,54.6
28.597321052631578,77.18294736842105,Residential,1,53.58,0.229,41.9
28.597321052631578,77.18294736842105,Residential,2,46.61,0.142,28.3
28.597321052631578,77.18294736842105,Residential,3,46.26,0.105,42.3
28.597321052631578,77.18294736842105,Residential,4,48.69,0.152,36.1
28.597321052631578,77.18294736842105,Residential,5,50.54,0.152,45.6
28.597321052631578,77.18294736842105,Residential,6,55.91,0.311,21.0
28.597321052631578,77.18294736842105,Residential,7,64.54,0.367,51.1
28.597321052631578,77.18294736842105,Residential,8,60.86,0.297,33.5
28.597321052631578,77.18294736842105,Residential,9,61.02,0.343,51.6
28.597321052631578,77.18294736842105,Residential,10,65.31,0.439,41.4
28.597321052631578,77.18294736842105,Residential,11,53.61,0.284,26.5
28.597321052631578,77.18294736842105,Residential,12,55.18,0.217,40.2
28.597321052631578,77.18294736842105,Residential,13,59.46,0.324,53.5
28.597321052631578,77.18294736842105,Residential,14,55.89,0.284,56.8
28.597321052631578,77.18294736842105,Residential,15,56.51,0.266,39.9
28.597321052631578,77.18294736842105,Residential,16,54.17,0.337,41.5
28.597321052631578,77.18294736842105,Residential,17,60.64,0.365,37.5
28.597321052631578,77.18294736842105,Residential,18,53.58,0.192,49.8
28.597321052631578,77.18294736842105,Residential,19,51.89,0.203,51.5
28.597321052631578,77.18294736842105,Residential,20,56.14,0.212,47.9
28.597321052631578,77.18294736842105,Residential,21,41.74,0.051,29.5
28.597321052631578,77.18294736842105,Residential,22,44.2,0.08,41.0
28.597321052631578,77.18294736842105,Residential,23,54.15,0.259,41.7
28.597321052631578,77.18768421052631,Industrial,0,67.11,0.399,56.2
28.597321052631578,77.18768421052631,Industrial,1,68.19,0.555,71.4
28.597321052631578,77.18768421052631,Industrial,2,65.2,0.32,48.4
28.597321052631578,77.18768421052631,Industrial,3,70.18,0.516,53.9
28.597321052631578,77.18768421052631,Industrial,4,54.87,0.216,52.9
28.597321052631578,77.18768421052631,Industrial,5,64.13,0.424,44.0
28.597321052631578,77.18768421052631,Industrial,6,83.97,0.789,68.0
28.597321052631578,77.18768421052631,Industrial,7,68.94,0.434,51.6
28.597321052631578,77.18768421052631,Industrial,8,98.89,0.925,75.1
28.597321052631578,77.18768421052631,Industrial,9,85.59,0.757,74.7
28.597321052631578,77.18768421052631,Industrial,10,77.29,0.653,57.6
28.597321052631578,77.18768421052631,Industrial,11,70.59,0.47,54.4
